sub,sub_name,node,year,venue,title,doi,desc_in_sub,desc_share,spc_out,cited_by,cd,cd5,reach_depth
126,Asymmetric Mixed Reality,8729,2012,chi,MirageTable,10.1145/2207676.2207704,95,0.779,256.0,220,-0.019083969465648856,-0.09174311926605505,28
126,Asymmetric Mixed Reality,15450,2017,mobilehci,FrontFace,10.1145/3098279.3098548,59,0.484,605.5,65,-0.05,-0.11594202898550725,16
127,AR Depth Perception,3201,2003,iui,Presenting route instructions on mobile devices,10.1145/604045.604066,12,0.176,127.9,180,0.22727272727272727,-0.09090909090909091,42
127,AR Depth Perception,6851,2010,chi,pCubee,10.1145/1753326.1753535,4,0.059,112.1,74,0.04430379746835443,0.0,30
127,AR Depth Perception,2888,2002,iui,A resource-adaptive mobile navigation system,10.1145/502716.502723,17,0.25,190.9,250,0.018867924528301886,0.09090909090909091,43
127,AR Depth Perception,2667,2001,iui,A hybrid indoor navigation system,10.1145/359784.359832,18,0.265,62.4,96,0.04819277108433735,0.18181818181818182,44
127,AR Depth Perception,2737,2001,ubicomp,Low Cost Indoor Positioning System,10.1007/3-540-45427-6_5,5,0.074,105.1,97,1.0,1.0,40
127,AR Depth Perception,2196,1999,tochi,"The relative contributions of stereo, lighting, and background scenes in promoting 3D dept",10.1145/329693.329695,12,0.176,159.4,153,0.3888888888888889,0.0,26
127,AR Depth Perception,2973,2002,iui,Device-dependant modality selection for user-interfaces,10.1145/502716.502728,13,0.191,32.1,34,1.0,1.0,43
127,AR Depth Perception,3231,2003,chi,Mobile computing in the retail arena,10.1145/642611.642670,12,0.176,95.1,85,1.0,1.0,37
128,In-car & Video AR,15048,2017,chi,Vremiere,10.1145/3025453.3025675,28,0.452,326.2,54,0.07894736842105263,0.058823529411764705,20
128,In-car & Video AR,13321,2016,chi,SwiVRChair,10.1145/2858036.2858040,31,0.5,299.8,72,0.2876712328767123,0.3333333333333333,22
128,In-car & Video AR,14987,2017,chi,Watching 360° Videos Together,10.1145/3025453.3025519,21,0.339,185.6,34,0.0,0.0,17
128,In-car & Video AR,8881,2012,chi,360° panoramic overviews for location-based services,10.1145/2207676.2208645,31,0.5,28.1,15,1.0,1.0,24
128,In-car & Video AR,15667,2017,uist,Shot Orientation Controls for Interactive Cinematography with 360 Video,10.1145/3126594.3126636,18,0.29,313.1,57,0.0,0.0,19
128,In-car & Video AR,15157,2017,chi,Tell Me Where to Look,10.1145/3025453.3025757,29,0.468,458.4,138,0.045454545454545456,0.0,19
128,In-car & Video AR,15612,2017,uist,CollaVR,10.1145/3126594.3126659,20,0.323,326.4,65,-0.05263157894736842,-0.06372549019607843,16
130,Haptics & Touch Feedback (haptic),5185,2008,chi,Investigating the effectiveness of tactile feedback for mobile touchscreens,10.1145/1357054.1357300,37,0.398,440.5,432,0.08016877637130802,0.1,32
130,Haptics & Touch Feedback (haptic),2051,1998,uist,An insidious Haptic invasion,10.1145/288392.288573,66,0.71,30.9,44,1.0,1.0,43
130,Haptics & Touch Feedback (haptic),3142,2003,uist,Tactile interfaces for small touch screens,10.1145/964696.964721,68,0.731,563.7,209,0.2714285714285714,0.3333333333333333,43
130,Haptics & Touch Feedback (haptic),7431,2011,chi,Enhancing physicality in touch interaction with programmable friction,10.1145/1978942.1979306,37,0.398,464.1,144,-0.043076923076923075,0.0,29
130,Haptics & Touch Feedback (haptic),6187,2010,uist,TeslaTouch,10.1145/1866029.1866074,47,0.505,787.1,643,0.025210084033613446,-0.03007518796992481,30
130,Haptics & Touch Feedback (haptic),2892,2002,uist,Ambient touch,10.1145/571985.571993,70,0.753,378.9,329,0.024906600249066,-0.017699115044247787,44
130,Haptics & Touch Feedback (haptic),2316,2000,chi,Putting the feel in ’look and feel‘,10.1145/332040.332467,65,0.699,107.1,225,0.6111111111111112,0.75,42
130,Haptics & Touch Feedback (haptic),14892,2017,chi,Generating Haptic Textures with a Vibrotactile Actuator,10.1145/3025453.3025812,20,0.215,411.7,100,0.04184100418410042,0.013422818791946308,19
130,Haptics & Touch Feedback (haptic),4314,2006,chi,A role for haptics in mobile interaction,10.1145/1124772.1124800,63,0.677,268.2,200,0.00823045267489712,-0.07042253521126761,40
131,Force Feedback Devices,14884,2017,chi,Fingertip Tactile Devices for Virtual Object Manipulation and Exploration,10.1145/3025453.3025744,113,0.837,1160.4,154,0.05421686746987952,-0.03125,21
131,Force Feedback Devices,11268,2014,tei,Weight and volume changing device with liquid metal transfer,10.1145/2540930.2540953,111,0.822,301.5,58,0.03857566765578635,0.029411764705882353,26
131,Force Feedback Devices,13257,2016,chi,Dexmo,10.1145/2858036.2858487,117,0.867,249.7,320,1.0,1.0,22
131,Force Feedback Devices,14090,2016,uist,NormalTouch and TextureTouch,10.1145/2984511.2984526,116,0.859,1557.7,286,-0.04833333333333333,-0.08150470219435736,21
131,Force Feedback Devices,15694,2017,uist,Grabity,10.1145/3126594.3126599,104,0.77,1747.8,258,-0.22272727272727272,-0.22377622377622378,20
131,Force Feedback Devices,16180,2018,chi,Haptic Revolver,10.1145/3173574.3173660,95,0.704,1260.1,255,-0.13815789473684212,-0.19289340101522842,18
131,Force Feedback Devices,17626,2018,chi,Thor's Hammer,10.1145/3173574.3174099,87,0.644,1696.4,119,-0.16030534351145037,-0.1774193548387097,17
131,Force Feedback Devices,16092,2018,chi,CLAW,10.1145/3173574.3174228,99,0.733,1775.3,248,-0.16326530612244897,-0.2153846153846154,19
131,Force Feedback Devices,14749,2017,chi,WAVES,10.1145/3025453.3025741,107,0.793,268.3,72,0.6666666666666666,0.5,21
132,Vibrotactile Feedback,6916,2010,chi,BuzzWear,10.1145/1753326.1753392,70,0.47,849.2,138,0.2356687898089172,0.043478260869565216,24
132,Vibrotactile Feedback,7590,2011,chi,Tactile brush,10.1145/1978942.1979235,80,0.537,842.0,347,0.11737089201877934,0.0,25
132,Vibrotactile Feedback,3624,2004,ubicomp,ActiveBelt: Belt-Type Wearable Tactile Display for Directional Navigation,10.1007/978-3-540-30119-6_23,108,0.725,478.6,311,0.3611111111111111,0.25,32
132,Vibrotactile Feedback,5996,2009,chi,Tactile motion instructions for physical activities,10.1145/1518701.1519044,81,0.544,150.7,142,0.11464968152866242,0.04838709677419355,29
132,Vibrotactile Feedback,5708,2009,uist,SemFeel,10.1145/1622176.1622198,81,0.544,417.1,162,0.0064516129032258064,-0.047619047619047616,31
132,Vibrotactile Feedback,14158,2016,uist,EdgeVib,10.1145/2984511.2984522,40,0.268,564.6,65,-0.08383233532934131,-0.12149532710280374,20
132,Vibrotactile Feedback,7727,2011,chi,A haptic wristwatch for eyes-free interactions,10.1145/1978942.1979425,67,0.45,607.2,105,0.04904632152588556,0.0625,28
132,Vibrotactile Feedback,4528,2007,chi,Shoogle,10.1145/1240624.1240642,83,0.557,193.8,162,0.19469026548672566,0.2391304347826087,35
132,Vibrotactile Feedback,12339,2015,chi,Skin Drag Displays,10.1145/2702123.2702459,55,0.369,648.5,88,-0.005025125628140704,-0.07377049180327869,22
133,Affective & Social Touch,20348,2020,chi,"PneuSleeve: In-fabric Multimodal Actuation and Sensing in a Soft, Compact, and Expressive ",10.1145/3313831.3376333,24,0.264,342.9,107,-0.034782608695652174,-0.04265402843601896,12
133,Affective & Social Touch,16285,2018,chi,Force Jacket,10.1145/3173574.3173894,33,0.363,379.9,187,-0.060759493670886074,-0.06201550387596899,17
133,Affective & Social Touch,14867,2017,chi,Squeezeback,10.1145/3025453.3025526,39,0.429,397.9,127,0.012269938650306749,0.02127659574468085,18
133,Affective & Social Touch,15732,2017,uist,HapticClench,10.1145/3126594.3126598,34,0.374,364.5,66,-0.04597701149425287,-0.06557377049180328,17
133,Affective & Social Touch,6556,2010,tei,Touch &amp; talk,10.1145/1709886.1709891,54,0.593,245.7,73,0.018957345971563982,-0.061224489795918366,26
133,Affective & Social Touch,1978,1998,chi,HandJive,10.1145/274644.274653,63,0.692,157.4,87,0.005722460658082976,-0.036585365853658534,45
133,Affective & Social Touch,3003,2002,dis,ComTouch,10.1145/778712.778755,62,0.681,449.8,274,-0.006535947712418301,-0.0375,42
133,Affective & Social Touch,8092,2012,chi,Keep in touch,10.1145/2207676.2207697,47,0.516,295.5,69,0.08163265306122448,-0.21052631578947367,25
133,Affective & Social Touch,5978,2009,chi,Design of haptic interfaces for therapy,10.1145/1518701.1518776,41,0.451,35.0,98,1.0,1.0,26
134,Haptic Redirection in VR,20899,2020,uist,REACH+,10.1145/3379337.3415870,31,0.431,830.2,72,-0.11952191235059761,-0.12719298245614036,8
134,Haptic Redirection in VR,3620,2004,chi,Feeling bumps and holes without a haptic interface,10.1145/985692.985723,53,0.736,72.7,190,0.09090909090909091,0.16666666666666666,40
134,Haptic Redirection in VR,16549,2018,chi,Breaking the Tracking,10.1145/3173574.3173702,52,0.722,543.9,134,-0.10457516339869281,-0.12244897959183673,14
134,Haptic Redirection in VR,14854,2017,chi,Sparse Haptic Proxy,10.1145/3025453.3025753,56,0.778,1302.5,233,-0.18559556786703602,-0.13930348258706468,19
134,Haptic Redirection in VR,16422,2018,chi,Visuo-Haptic Illusions for Improving the Perceived Performance of Shape Displays,10.1145/3173574.3173724,40,0.556,801.9,123,-0.09210526315789473,-0.0942622950819672,18
134,Haptic Redirection in VR,12874,2016,tei,Snake Charmer,10.1145/2839462.2839484,51,0.708,788.2,168,0.09090909090909091,0.11398963730569948,22
134,Haptic Redirection in VR,12668,2015,uist,TurkDeck,10.1145/2807442.2807463,60,0.833,396.2,163,0.45121951219512196,0.4339622641509434,22
134,Haptic Redirection in VR,13501,2016,chi,Haptic Retargeting,10.1145/2858036.2858226,63,0.875,1516.7,478,0.27058823529411763,0.16,22
135,Mid-air Ultrasound Haptics,9832,2013,uist,UltraHaptics,10.1145/2501988.2502018,63,0.787,1429.0,494,0.2074688796680498,0.11428571428571428,24
135,Mid-air Ultrasound Haptics,10059,2013,chi,Talking about tactile experiences,10.1145/2470654.2466220,45,0.562,400.8,1612,0.627906976744186,0.6774193548387096,25
135,Mid-air Ultrasound Haptics,11499,2015,chi,Emotions Mediated Through Mid-Air Haptics,10.1145/2702123.2702361,38,0.475,718.0,148,-0.06007067137809187,-0.022556390977443608,22
135,Mid-air Ultrasound Haptics,8813,2012,chi,Ultra-tangibles,10.1145/2207676.2208370,64,0.8,228.7,49,0.03787878787878788,0.08450704225352113,28
135,Mid-air Ultrasound Haptics,6989,2011,uist,FingerFlux,10.1145/2047196.2047277,66,0.825,233.3,120,-0.03133903133903134,-0.0379746835443038,29
135,Mid-air Ultrasound Haptics,9519,2013,ubicomp,AirWave,10.1145/2493432.2493463,48,0.6,530.8,97,0.13076923076923078,0.022727272727272728,24
135,Mid-air Ultrasound Haptics,10513,2014,chi,Perception of ultrasonic haptic feedback on the hand,10.1145/2556288.2557033,43,0.537,518.5,87,-0.028199566160520606,-0.02262443438914027,23
136,Electrical Muscle Stimulation,12673,2015,uist,Impacto,10.1145/2807442.2807443,76,0.704,1255.7,237,0.2846153846153846,0.15492957746478872,21
136,Electrical Muscle Stimulation,11459,2015,chi,Affordance++,10.1145/2702123.2702128,76,0.704,1174.9,135,-0.04771784232365145,-0.044444444444444446,22
136,Electrical Muscle Stimulation,9863,2013,chi,Muscle-propelled force feedback,10.1145/2470654.2481355,83,0.769,1120.5,104,-0.14201183431952663,-0.22077922077922077,23
136,Electrical Muscle Stimulation,12039,2015,chi,Cruise Control for Pedestrians,10.1145/2702123.2702190,69,0.639,1297.9,160,0.3597122302158273,0.2857142857142857,22
136,Electrical Muscle Stimulation,6349,2010,chi,Mobile music touch,10.1145/1753326.1753443,94,0.87,75.8,84,0.9047619047619048,0.75,28
136,Electrical Muscle Stimulation,7214,2011,chi,PossessedHand,10.1145/1978942.1979018,84,0.778,1268.4,227,0.7215189873417721,0.9,24
136,Electrical Muscle Stimulation,6196,2010,tei,Feeling the beat where it counts,10.1145/1709886.1709892,86,0.796,126.7,67,0.125,0.0,28
137,Thermal & Olfactory Displays,14949,2017,chi,ThermoVR,10.1145/3025453.3025824,43,0.589,761.4,185,0.25675675675675674,0.02631578947368421,19
137,Thermal & Olfactory Displays,10539,2014,mobilehci,ambiPad,10.1145/2628363.2628395,50,0.685,315.8,22,-0.09090909090909091,-0.15,21
137,Thermal & Olfactory Displays,18412,2019,chi,ThermalBracelet,10.1145/3290605.3300400,40,0.548,698.9,96,-0.10434782608695652,-0.13559322033898305,13
137,Thermal & Olfactory Displays,11920,2015,chi,In the Heat of the Moment,10.1145/2702123.2702219,51,0.699,541.3,47,-0.17647058823529413,-0.32,23
137,Thermal & Olfactory Displays,12272,2015,chi,Towards Multimodal Affective Feedback,10.1145/2702123.2702288,50,0.685,89.8,46,0.013544018058690745,0.031746031746031744,22
137,Thermal & Olfactory Displays,13214,2016,chi,Hot Under the Collar,10.1145/2858036.2858205,49,0.671,591.8,91,-0.13131313131313133,-0.044444444444444446,21
137,Thermal & Olfactory Displays,20308,2020,chi,Therminator: Understanding the Interdependency of Visual and On-Body Thermal Feedback in V,10.1145/3313831.3376195,28,0.384,709.9,80,-0.053830227743271224,-0.05693069306930693,10
137,Thermal & Olfactory Displays,20472,2020,chi,ThermalWear: Exploring Wearable On-chest Thermal Displays to Augment Voice Messages with A,10.1145/3313831.3376682,33,0.452,675.9,60,-0.01762114537444934,-0.012987012987012988,12
137,Thermal & Olfactory Displays,8541,2012,chi,"""Baby it's cold outside""",10.1145/2207676.2207779,55,0.753,167.1,55,-0.14583333333333334,-0.23529411764705882,24
137,Thermal & Olfactory Displays,7006,2011,chi,Some like it hot,10.1145/1978942.1979316,58,0.795,260.3,138,1.0,1.0,26
138,Tactile Texture Rendering,6597,2010,tei,Designing through making,10.1145/1935701.1935763,31,0.564,196.8,35,0.03873239436619718,0.08771929824561403,24
138,Tactile Texture Rendering,25993,2023,chi,"Generating Real-Time, Selective, and Multimodal Haptic Effects from Sound for Gaming Exper",10.1145/3544548.3580787,9,0.164,238.4,28,-0.054945054945054944,-0.054945054945054944,4
138,Tactile Texture Rendering,12555,2015,tei,WoodenHaptics,10.1145/2677199.2680595,22,0.4,143.4,37,0.02145922746781116,0.03389830508474576,21
138,Tactile Texture Rendering,13259,2016,chi,HapTurk,10.1145/2858036.2858279,18,0.327,239.4,48,0.0049504950495049506,0.0041841004184100415,20
138,Tactile Texture Rendering,22128,2021,chi,Improving Viewing Experiences of First-Person Shooter Gameplays with Automatically-Generat,10.1145/3411764.3445358,12,0.218,316.8,33,-0.039603960396039604,-0.039603960396039604,8
138,Tactile Texture Rendering,14803,2017,chi,Sketching CuddleBits,10.1145/3025453.3025774,16,0.291,77.9,39,0.05102040816326531,0.05263157894736842,17
138,Tactile Texture Rendering,9332,2013,chi,Real-time perception-level translation from audio signals to vibrotactile effects,10.1145/2470654.2481354,16,0.291,103.8,55,1.0,1.0,19
138,Tactile Texture Rendering,19861,2020,chi,"Defining Haptic Experience: Foundations for Understanding, Communicating, and Evaluating H",10.1145/3313831.3376280,13,0.236,202.5,86,0.008733624454148471,0.005,10
138,Tactile Texture Rendering,23323,2021,uist,Weirding Haptics: In-Situ Prototyping of Vibrotactile Feedback in Virtual Reality through ,10.1145/3472749.3474797,8,0.145,282.7,41,-0.13725490196078433,-0.13725490196078433,9
139,Haptic Rendering & Olfaction,10417,2014,chi,SensaBubble,10.1145/2556288.2557087,20,0.27,245.8,126,0.010526315789473684,-0.007462686567164179,24
139,Haptic Rendering & Olfaction,16722,2018,chi,Season Traveller,10.1145/3173574.3174151,27,0.365,535.8,182,0.08333333333333333,-0.015151515151515152,15
139,Haptic Rendering & Olfaction,10611,2014,chi,Opportunities for odor,10.1145/2556288.2557008,27,0.365,367.5,154,0.14285714285714285,0.1111111111111111,23
139,Haptic Rendering & Olfaction,20756,2020,tochi,SMELL SPACE,10.1145/3402449,13,0.176,382.7,112,-0.019704433497536946,-0.012345679012345678,10
139,Haptic Rendering & Olfaction,4181,2006,chi,Olfoto,10.1145/1124772.1124869,34,0.459,319.5,123,0.4,0.05555555555555555,25
139,Haptic Rendering & Olfaction,15327,2017,chi,Essence,10.1145/3025453.3026004,25,0.338,593.5,150,0.2127659574468085,0.10526315789473684,16
140,Tangibles for Learning,1312,1994,chi,Passive real-world interface props for neurosurgical visualization,10.1145/191666.191821,615,0.834,701.1,519,0.4472049689440994,0.2727272727272727,53
140,Tangibles for Learning,4964,2008,chi,Reality-based interaction,10.1145/1357054.1357089,216,0.293,1260.2,825,0.0064516129032258064,0.005154639175257732,34
140,Tangibles for Learning,4838,2007,tei,Do tangible interfaces enhance learning?,10.1145/1226969.1227004,208,0.282,1527.7,530,-0.00641025641025641,-0.055,35
140,Tangibles for Learning,4299,2006,chi,Getting a grip on tangible interaction,10.1145/1124772.1124838,327,0.444,2399.3,1077,0.3025210084033613,0.1595744680851064,36
140,Tangibles for Learning,1900,1998,chi,Illuminating light,10.1145/274644.274717,508,0.689,917.6,167,-0.016717325227963525,-0.12658227848101267,48
140,Tangibles for Learning,1872,1997,chi,Tangible bits,10.1145/258549.258715,609,0.826,5008.6,3809,0.5035360678925035,0.18181818181818182,49
140,Tangibles for Learning,1462,1995,chi,Bricks,10.1145/223904.223964,613,0.832,2310.8,972,0.3855072463768116,0.14583333333333334,51
140,Tangibles for Learning,1880,1997,dis,Triangles,10.1145/263552.263592,506,0.687,82.5,12,0.0,-0.013513513513513514,48
141,Shape-changing Interfaces,9958,2013,uist,PneUI,10.1145/2501988.2502037,356,0.697,4698.3,337,-0.06883365200764818,-0.16748768472906403,27
141,Shape-changing Interfaces,5479,2008,chi,Inflatable mouse,10.1145/1357054.1357090,426,0.834,1165.2,110,0.34558823529411764,0.125,34
141,Shape-changing Interfaces,2124,1998,cscw,Tangible interfaces for remote collaboration and communication,10.1145/289444.289491,449,0.879,395.6,349,0.019151846785225718,0.022727272727272728,43
141,Shape-changing Interfaces,16430,2018,chi,Grand Challenges in Shape-Changing Interface Research,10.1145/3173574.3173873,192,0.376,2794.1,233,-0.08882235528942116,-0.1045016077170418,18
141,Shape-changing Interfaces,2962,2002,uist,The actuated workbench,10.1145/571985.572011,448,0.877,1014.8,200,0.03773584905660377,-0.10256410256410256,38
141,Shape-changing Interfaces,8019,2012,chi,Shape-changing interfaces,10.1145/2207676.2207781,408,0.798,3997.1,435,-0.02964569775849602,-0.04748603351955307,29
141,Shape-changing Interfaces,9331,2013,chi,Morphees,10.1145/2470654.2470738,380,0.744,2831.9,226,-0.10941828254847645,-0.13793103448275862,28
141,Shape-changing Interfaces,4663,2007,tei,Actuation and tangible user interfaces,10.1145/1226969.1227012,445,0.871,1741.1,179,0.012195121951219513,-0.00980392156862745,34
141,Shape-changing Interfaces,5276,2008,tei,Sprout I/O,10.1145/1347390.1347440,434,0.849,452.6,55,0.14772727272727273,0.16,33
141,Shape-changing Interfaces,9918,2013,uist,inFORM,10.1145/2501988.2502032,351,0.687,4761.6,625,-0.07729468599033816,-0.11609498680738786,25
142,Textiles & Cloth Simulation,15717,2017,uist,SmartSleeve,10.1145/3126594.3126652,220,0.491,2315.6,127,-0.06631989596879063,-0.08172043010752689,18
142,Textiles & Cloth Simulation,4423,2006,chi,Prototyping retractable string-based interaction techniques for dual-display mobile device,10.1145/1124772.1124827,316,0.705,246.2,22,0.09565217391304348,0.06451612903225806,33
142,Textiles & Cloth Simulation,17289,2018,uist,RESi,10.1145/3242587.3242664,192,0.429,2189.3,90,-0.15562913907284767,-0.19402985074626866,17
142,Textiles & Cloth Simulation,6320,2010,tei,ChainMail,10.1145/1709886.1709899,311,0.694,158.3,10,-0.025806451612903226,-0.045454545454545456,30
142,Textiles & Cloth Simulation,5746,2009,chi,The TeeBoard,10.1145/1518701.1518742,331,0.739,655.6,57,-0.025078369905956112,-0.058823529411764705,32
142,Textiles & Cloth Simulation,12597,2015,chi,iSkin,10.1145/2702123.2702391,302,0.674,2311.1,363,-0.059027777777777776,-0.12244897959183673,25
142,Textiles & Cloth Simulation,13495,2016,chi,Project Jacquard,10.1145/2858036.2858176,292,0.652,4070.4,324,-0.0066844919786096255,-0.02506265664160401,23
142,Textiles & Cloth Simulation,13144,2016,chi,"""I don't Want to Wear a Screen""",10.1145/2858036.2858192,260,0.58,2803.8,230,-0.014084507042253521,-0.04560260586319218,20
142,Textiles & Cloth Simulation,5467,2008,chi,The LilyPad Arduino,10.1145/1357054.1357123,346,0.772,2012.1,598,0.5695652173913044,0.23255813953488372,33
142,Textiles & Cloth Simulation,6814,2010,chi,Cord input,10.1145/1753326.1753573,311,0.694,385.5,43,0.25,0.2,32
143,Tangible & Tabletop Sensing,2817,2002,chi,SmartSkin,10.1145/503376.503397,208,0.819,1576.3,633,-0.009009009009009009,-0.06569343065693431,44
143,Tangible & Tabletop Sensing,1410,1995,chi,Applying electric field sensing to human-computer interfaces,10.1145/223904.223940,213,0.839,346.1,250,0.13937282229965156,0.03333333333333333,52
143,Tangible & Tabletop Sensing,1731,1997,uist,HoloWall,10.1145/263407.263549,209,0.823,563.9,190,0.35766423357664234,0.2222222222222222,50
143,Tangible & Tabletop Sensing,3933,2005,uist,PlayAnywhere,10.1145/1095034.1095047,188,0.74,1212.7,372,-0.027586206896551724,-0.12096774193548387,39
143,Tangible & Tabletop Sensing,237,1985,chi,A multi-touch three dimensional touch-sensitive tablet,10.1145/317456.317461,209,0.823,188.8,84,1.0,1.0,56
143,Tangible & Tabletop Sensing,8111,2012,chi,CapStones and ZebraWidgets,10.1145/2207676.2208371,64,0.252,1247.8,122,-0.2155688622754491,-0.21739130434782608,29
143,Tangible & Tabletop Sensing,3922,2005,uist,Low-cost multi-touch sensing through frustrated total internal reflection,10.1145/1095034.1095054,191,0.752,1545.8,1046,-0.007246376811594203,-0.10465116279069768,39
143,Tangible & Tabletop Sensing,1021,1992,chi,One dimensional motion tailoring for the disabled,10.1145/142750.142876,214,0.843,45.4,11,0.11764705882352941,0.3333333333333333,54
143,Tangible & Tabletop Sensing,5854,2009,chi,SLAP widgets,10.1145/1518701.1518779,107,0.421,1227.0,191,-0.015180265654648957,-0.06422018348623854,34
144,Digital Fabrication,16704,2018,chi,RoMA,10.1145/3173574.3174153,113,0.396,1622.0,171,-0.1625,-0.1643835616438356,18
144,Digital Fabrication,8385,2012,uist,Interactive construction,10.1145/2380116.2380191,236,0.828,1732.3,166,-0.073558648111332,-0.14201183431952663,29
144,Digital Fabrication,4035,2006,uist,ModelCraft,10.1145/1166253.1166258,237,0.832,711.6,77,0.014945652173913044,-0.02857142857142857,34
144,Digital Fabrication,9833,2013,chi,FreeD,10.1145/2470654.2481361,218,0.765,1866.1,202,-0.011299435028248588,0.014925373134328358,29
144,Digital Fabrication,6605,2010,tei,SketchChair,10.1145/1935701.1935717,248,0.87,1329.3,186,0.33653846153846156,0.0,30
144,Digital Fabrication,10448,2014,uist,WirePrint,10.1145/2642918.2647359,191,0.67,1842.7,218,-0.08266666666666667,-0.12269938650306748,26
144,Digital Fabrication,6326,2010,tei,Interactive fabrication,10.1145/1935701.1935716,246,0.863,772.3,216,1.0,1.0,30
144,Digital Fabrication,11644,2015,chi,Being the Machine,10.1145/2702123.2702547,174,0.611,1784.4,148,0.010723860589812333,-0.017142857142857144,22
144,Digital Fabrication,6428,2010,tei,Spatial sketch,10.1145/1709886.1709890,252,0.884,731.8,63,0.051643192488262914,0.12121212121212122,32
145,"Knitting, Cloth & Printed Objects",11334,2014,uist,A series of tubes,10.1145/2642918.2647374,143,0.786,1316.4,109,-0.059147180192572216,-0.09061488673139159,25
145,"Knitting, Cloth & Printed Objects",6503,2010,tei,FlyEye,10.1145/1709886.1709935,160,0.879,207.4,48,-0.022727272727272728,-0.016129032258064516,31
145,"Knitting, Cloth & Printed Objects",8916,2012,uist,Printed optics,10.1145/2380116.2380190,156,0.857,1900.4,307,0.182370820668693,0.17543859649122806,29
145,"Knitting, Cloth & Printed Objects",10132,2014,chi,Printing teddy bears,10.1145/2556288.2557338,147,0.808,1393.7,159,0.04849884526558892,0.0,27
145,"Knitting, Cloth & Printed Objects",8663,2012,tei,Fabricating electronics with rapid prototyping tools,10.1145/2148131.2148212,144,0.791,21.7,3,1.0,1.0,26
145,"Knitting, Cloth & Printed Objects",12664,2015,uist,Capricate,10.1145/2807442.2807503,119,0.654,1432.0,165,-0.12646370023419204,-0.1308411214953271,24
145,"Knitting, Cloth & Printed Objects",9177,2013,uist,Sauron,10.1145/2501988.2501992,149,0.819,1309.0,111,-0.08493589743589744,-0.11191335740072202,27
146,Computational Fabrication,12674,2015,uist,RevoMaker,10.1145/2807442.2807476,22,0.688,86.3,108,0.02608695652173913,0.017543859649122806,22
146,Computational Fabrication,18979,2019,uist,Robiot: A Design Tool for Actuating Everyday Objects with Automatically Generated 3D Print,10.1145/3332165.3347894,12,0.375,286.2,44,-0.023809523809523808,-0.05078125,13
146,Computational Fabrication,18116,2019,chi,Shape Structuralizer,10.1145/3290605.3300893,7,0.219,148.2,18,-0.037383177570093455,-0.04597701149425287,11
146,Computational Fabrication,17196,2018,uist,TrussFormer,10.1145/3242587.3242607,14,0.438,203.0,39,-0.061224489795918366,-0.058823529411764705,14
146,Computational Fabrication,14033,2016,uist,M.Sketch,10.1145/2984751.2985709,16,0.5,70.6,9,0.0,0.0,16
146,Computational Fabrication,13529,2016,chi,CardBoardiZer,10.1145/2858036.2858362,21,0.656,230.5,17,0.06172839506172839,0.03636363636363636,19
146,Computational Fabrication,16478,2018,chi,Mechanism Perfboard,10.1145/3173574.3173985,15,0.469,166.0,28,-0.028901734104046242,-0.009259259259259259,15
147,Paper Circuits & Electronics Prototyping,4185,2006,uist,"Reflective physical prototyping through integrated design, test, and analysis",10.1145/1166253.1166300,127,0.734,1538.0,301,-0.047038327526132406,-0.13793103448275862,40
147,Paper Circuits & Electronics Prototyping,3430,2004,dis,The calder toolkit,10.1145/1013115.1013139,132,0.763,936.9,101,-0.07954545454545454,-0.11267605633802817,41
147,Paper Circuits & Electronics Prototyping,2984,2002,dis,Forming interactivity,10.1145/778712.778735,134,0.775,407.6,101,-0.05533596837944664,-0.07317073170731707,42
147,Paper Circuits & Electronics Prototyping,3242,2003,chi,A design tool for camera-based interaction,10.1145/642611.642690,133,0.769,277.7,80,0.02181208053691275,0.020618556701030927,43
147,Paper Circuits & Electronics Prototyping,2603,2001,uist,Phidgets,10.1145/502348.502388,143,0.827,1769.4,649,0.16883116883116883,0.10126582278481013,43
147,Paper Circuits & Electronics Prototyping,9518,2013,ubicomp,Instant inkjet circuits,10.1145/2493432.2493486,82,0.474,1014.7,333,0.01272264631043257,-0.0273972602739726,28
147,Paper Circuits & Electronics Prototyping,14073,2016,uist,The Toastboard,10.1145/2984511.2984566,50,0.289,1152.8,66,-0.1206896551724138,-0.18181818181818182,18
147,Paper Circuits & Electronics Prototyping,3289,2003,chi,iStuff,10.1145/642611.642705,136,0.786,691.0,212,-0.03672985781990521,-0.09929078014184398,42
148,Deformable Surfaces & Projection Mapping,876,1992,chi,A window system with leafing through mode,10.1145/142750.150711,57,0.713,27.7,4,1.0,,34
148,Deformable Surfaces & Projection Mapping,10014,2013,chi,Flexpad,10.1145/2470654.2470688,35,0.438,592.2,121,-0.061611374407582936,-0.09134615384615384,27
148,Deformable Surfaces & Projection Mapping,3925,2005,chi,Paper windows,10.1145/1054972.1055054,61,0.762,791.6,214,-0.02011173184357542,-0.028985507246376812,36
148,Deformable Surfaces & Projection Mapping,7157,2011,chi,PaperPhone,10.1145/1978942.1979136,52,0.65,1129.1,212,-0.0880503144654088,-0.16463414634146342,30
148,Deformable Surfaces & Projection Mapping,5048,2008,uist,Towards more paper-like input,10.1145/1449715.1449762,56,0.7,537.8,88,0.0,-0.028169014084507043,33
