sub,name,band,year,refs,same_sub_share,same_band_share,other_band_share,mean_age_same_sub
99,Movement & Somaesthetics,Design Research & Critical HCI,2003,6,0.167,0.833,0.0,1.0
99,Movement & Somaesthetics,Design Research & Critical HCI,2004,14,0.286,0.357,0.357,2.25
99,Movement & Somaesthetics,Design Research & Critical HCI,2006,21,0.286,0.095,0.619,3.83
99,Movement & Somaesthetics,Design Research & Critical HCI,2007,22,0.318,0.5,0.182,5.0
99,Movement & Somaesthetics,Design Research & Critical HCI,2008,51,0.373,0.392,0.235,4.84
99,Movement & Somaesthetics,Design Research & Critical HCI,2009,8,0.375,0.125,0.5,5.0
99,Movement & Somaesthetics,Design Research & Critical HCI,2010,20,0.3,0.3,0.4,2.67
99,Movement & Somaesthetics,Design Research & Critical HCI,2011,37,0.216,0.378,0.405,4.38
99,Movement & Somaesthetics,Design Research & Critical HCI,2012,90,0.289,0.4,0.311,5.38
99,Movement & Somaesthetics,Design Research & Critical HCI,2013,87,0.31,0.253,0.437,6.19
99,Movement & Somaesthetics,Design Research & Critical HCI,2014,98,0.551,0.255,0.194,4.41
99,Movement & Somaesthetics,Design Research & Critical HCI,2015,51,0.49,0.255,0.255,4.36
99,Movement & Somaesthetics,Design Research & Critical HCI,2016,133,0.466,0.338,0.195,4.94
99,Movement & Somaesthetics,Design Research & Critical HCI,2017,120,0.592,0.175,0.233,5.63
99,Movement & Somaesthetics,Design Research & Critical HCI,2018,151,0.331,0.377,0.291,5.36
99,Movement & Somaesthetics,Design Research & Critical HCI,2019,324,0.417,0.299,0.284,5.51
99,Movement & Somaesthetics,Design Research & Critical HCI,2020,405,0.363,0.22,0.417,5.67
99,Movement & Somaesthetics,Design Research & Critical HCI,2021,810,0.391,0.288,0.321,5.38
99,Movement & Somaesthetics,Design Research & Critical HCI,2022,791,0.408,0.258,0.334,5.12
99,Movement & Somaesthetics,Design Research & Critical HCI,2023,936,0.505,0.223,0.271,5.11
99,Movement & Somaesthetics,Design Research & Critical HCI,2024,1471,0.473,0.231,0.296,5.49
99,Movement & Somaesthetics,Design Research & Critical HCI,2025,1297,0.459,0.174,0.367,5.05
99,Movement & Somaesthetics,Design Research & Critical HCI,2026,1561,0.457,0.206,0.337,6.13
100,Bodily Play & Spectator Experience,Design Research & Critical HCI,2000,8,0.0,0.0,1.0,
100,Bodily Play & Spectator Experience,Design Research & Critical HCI,2001,6,0.5,0.0,0.5,1.67
100,Bodily Play & Spectator Experience,Design Research & Critical HCI,2002,46,0.217,0.043,0.739,1.5
100,Bodily Play & Spectator Experience,Design Research & Critical HCI,2003,11,0.364,0.0,0.636,2.5
100,Bodily Play & Spectator Experience,Design Research & Critical HCI,2004,32,0.406,0.25,0.344,2.0
100,Bodily Play & Spectator Experience,Design Research & Critical HCI,2005,60,0.417,0.15,0.433,2.48
100,Bodily Play & Spectator Experience,Design Research & Critical HCI,2006,84,0.524,0.119,0.357,2.52
100,Bodily Play & Spectator Experience,Design Research & Critical HCI,2007,42,0.429,0.214,0.357,3.67
100,Bodily Play & Spectator Experience,Design Research & Critical HCI,2008,83,0.41,0.217,0.373,3.85
100,Bodily Play & Spectator Experience,Design Research & Critical HCI,2009,87,0.552,0.103,0.345,4.54
100,Bodily Play & Spectator Experience,Design Research & Critical HCI,2010,63,0.524,0.175,0.302,3.67
100,Bodily Play & Spectator Experience,Design Research & Critical HCI,2011,95,0.579,0.147,0.274,4.98
100,Bodily Play & Spectator Experience,Design Research & Critical HCI,2012,81,0.519,0.16,0.321,4.93
100,Bodily Play & Spectator Experience,Design Research & Critical HCI,2013,128,0.477,0.211,0.312,4.95
100,Bodily Play & Spectator Experience,Design Research & Critical HCI,2014,186,0.586,0.134,0.28,5.07
100,Bodily Play & Spectator Experience,Design Research & Critical HCI,2015,270,0.548,0.163,0.289,5.1
100,Bodily Play & Spectator Experience,Design Research & Critical HCI,2016,277,0.545,0.116,0.339,5.41
100,Bodily Play & Spectator Experience,Design Research & Critical HCI,2017,473,0.516,0.209,0.275,5.87
100,Bodily Play & Spectator Experience,Design Research & Critical HCI,2018,260,0.542,0.185,0.273,4.84
100,Bodily Play & Spectator Experience,Design Research & Critical HCI,2019,427,0.45,0.171,0.379,5.43
100,Bodily Play & Spectator Experience,Design Research & Critical HCI,2020,399,0.481,0.208,0.311,6.21
100,Bodily Play & Spectator Experience,Design Research & Critical HCI,2021,446,0.457,0.233,0.309,6.42
100,Bodily Play & Spectator Experience,Design Research & Critical HCI,2022,406,0.414,0.128,0.458,6.88
100,Bodily Play & Spectator Experience,Design Research & Critical HCI,2023,321,0.399,0.274,0.327,7.41
100,Bodily Play & Spectator Experience,Design Research & Critical HCI,2024,455,0.374,0.193,0.433,7.11
100,Bodily Play & Spectator Experience,Design Research & Critical HCI,2025,351,0.359,0.217,0.425,8.74
100,Bodily Play & Spectator Experience,Design Research & Critical HCI,2026,223,0.386,0.211,0.404,8.48
101,Speculative & Critical Design,Design Research & Critical HCI,1986,2,0.5,0.0,0.5,1.0
101,Speculative & Critical Design,Design Research & Critical HCI,1990,14,0.214,0.143,0.643,6.67
101,Speculative & Critical Design,Design Research & Critical HCI,1994,7,0.0,0.0,1.0,
101,Speculative & Critical Design,Design Research & Critical HCI,1995,8,0.25,0.0,0.75,3.0
101,Speculative & Critical Design,Design Research & Critical HCI,1996,9,0.111,0.111,0.778,6.0
101,Speculative & Critical Design,Design Research & Critical HCI,1997,1,0.0,0.0,1.0,
101,Speculative & Critical Design,Design Research & Critical HCI,2000,22,0.091,0.0,0.909,0.5
101,Speculative & Critical Design,Design Research & Critical HCI,2001,2,0.0,0.0,1.0,
101,Speculative & Critical Design,Design Research & Critical HCI,2002,8,0.75,0.125,0.125,2.0
101,Speculative & Critical Design,Design Research & Critical HCI,2003,1,1.0,0.0,0.0,8.0
101,Speculative & Critical Design,Design Research & Critical HCI,2004,39,0.308,0.179,0.513,6.17
101,Speculative & Critical Design,Design Research & Critical HCI,2005,11,0.273,0.455,0.273,4.67
101,Speculative & Critical Design,Design Research & Critical HCI,2006,48,0.438,0.333,0.229,6.05
101,Speculative & Critical Design,Design Research & Critical HCI,2007,69,0.319,0.261,0.42,4.82
101,Speculative & Critical Design,Design Research & Critical HCI,2008,38,0.316,0.342,0.342,3.25
101,Speculative & Critical Design,Design Research & Critical HCI,2009,60,0.417,0.3,0.283,5.8
101,Speculative & Critical Design,Design Research & Critical HCI,2010,63,0.413,0.238,0.349,7.0
101,Speculative & Critical Design,Design Research & Critical HCI,2011,38,0.395,0.421,0.184,4.53
101,Speculative & Critical Design,Design Research & Critical HCI,2012,99,0.253,0.414,0.333,5.88
101,Speculative & Critical Design,Design Research & Critical HCI,2013,95,0.379,0.263,0.358,6.69
101,Speculative & Critical Design,Design Research & Critical HCI,2014,172,0.366,0.297,0.337,4.29
101,Speculative & Critical Design,Design Research & Critical HCI,2015,99,0.485,0.323,0.192,5.58
101,Speculative & Critical Design,Design Research & Critical HCI,2016,168,0.375,0.19,0.435,4.98
101,Speculative & Critical Design,Design Research & Critical HCI,2017,302,0.464,0.258,0.278,4.51
101,Speculative & Critical Design,Design Research & Critical HCI,2018,309,0.362,0.262,0.375,5.35
101,Speculative & Critical Design,Design Research & Critical HCI,2019,497,0.431,0.187,0.382,6.4
101,Speculative & Critical Design,Design Research & Critical HCI,2020,424,0.479,0.219,0.302,6.44
101,Speculative & Critical Design,Design Research & Critical HCI,2021,584,0.39,0.2,0.409,5.98
101,Speculative & Critical Design,Design Research & Critical HCI,2022,485,0.334,0.188,0.478,6.22
101,Speculative & Critical Design,Design Research & Critical HCI,2023,625,0.344,0.226,0.43,6.87
101,Speculative & Critical Design,Design Research & Critical HCI,2024,580,0.364,0.214,0.422,6.6
101,Speculative & Critical Design,Design Research & Critical HCI,2025,850,0.376,0.175,0.448,7.32
101,Speculative & Critical Design,Design Research & Critical HCI,2026,731,0.347,0.208,0.445,6.99
102,Sustainable HCI,Design Research & Critical HCI,2005,1,1.0,0.0,0.0,7.0
102,Sustainable HCI,Design Research & Critical HCI,2006,9,0.111,0.556,0.333,1.0
102,Sustainable HCI,Design Research & Critical HCI,2007,4,0.25,0.5,0.25,1.0
102,Sustainable HCI,Design Research & Critical HCI,2008,37,0.243,0.514,0.243,1.33
102,Sustainable HCI,Design Research & Critical HCI,2009,67,0.418,0.313,0.269,1.39
102,Sustainable HCI,Design Research & Critical HCI,2010,145,0.538,0.179,0.283,1.91
102,Sustainable HCI,Design Research & Critical HCI,2011,139,0.604,0.079,0.317,2.19
102,Sustainable HCI,Design Research & Critical HCI,2012,171,0.801,0.064,0.135,2.82
102,Sustainable HCI,Design Research & Critical HCI,2013,353,0.694,0.167,0.139,3.13
102,Sustainable HCI,Design Research & Critical HCI,2014,381,0.551,0.129,0.32,3.33
102,Sustainable HCI,Design Research & Critical HCI,2015,159,0.679,0.126,0.195,3.52
102,Sustainable HCI,Design Research & Critical HCI,2016,314,0.662,0.08,0.258,4.34
102,Sustainable HCI,Design Research & Critical HCI,2017,273,0.582,0.15,0.267,5.06
102,Sustainable HCI,Design Research & Critical HCI,2018,601,0.587,0.158,0.255,5.25
102,Sustainable HCI,Design Research & Critical HCI,2019,445,0.443,0.229,0.328,5.82
102,Sustainable HCI,Design Research & Critical HCI,2020,277,0.419,0.195,0.386,6.72
102,Sustainable HCI,Design Research & Critical HCI,2021,433,0.49,0.245,0.266,5.92
102,Sustainable HCI,Design Research & Critical HCI,2022,392,0.536,0.176,0.288,6.26
102,Sustainable HCI,Design Research & Critical HCI,2023,748,0.536,0.189,0.275,7.23
102,Sustainable HCI,Design Research & Critical HCI,2024,450,0.547,0.138,0.316,7.85
102,Sustainable HCI,Design Research & Critical HCI,2025,764,0.488,0.131,0.381,7.87
102,Sustainable HCI,Design Research & Critical HCI,2026,755,0.413,0.159,0.428,7.22
103,Family Video Communication,Design Research & Critical HCI,1996,7,0.0,0.0,1.0,
103,Family Video Communication,Design Research & Critical HCI,1997,1,1.0,0.0,0.0,1.0
103,Family Video Communication,Design Research & Critical HCI,1999,7,0.143,0.143,0.714,2.0
103,Family Video Communication,Design Research & Critical HCI,2000,8,0.25,0.25,0.5,2.5
103,Family Video Communication,Design Research & Critical HCI,2001,19,0.158,0.105,0.737,3.33
103,Family Video Communication,Design Research & Critical HCI,2002,22,0.545,0.136,0.318,3.33
103,Family Video Communication,Design Research & Critical HCI,2003,36,0.639,0.083,0.278,2.22
103,Family Video Communication,Design Research & Critical HCI,2004,70,0.471,0.071,0.457,2.33
103,Family Video Communication,Design Research & Critical HCI,2005,40,0.55,0.125,0.325,2.95
103,Family Video Communication,Design Research & Critical HCI,2006,155,0.4,0.142,0.458,3.05
103,Family Video Communication,Design Research & Critical HCI,2007,59,0.678,0.136,0.186,3.05
103,Family Video Communication,Design Research & Critical HCI,2008,78,0.59,0.128,0.282,4.11
103,Family Video Communication,Design Research & Critical HCI,2009,119,0.462,0.193,0.345,5.38
103,Family Video Communication,Design Research & Critical HCI,2010,140,0.593,0.093,0.314,4.63
103,Family Video Communication,Design Research & Critical HCI,2011,114,0.658,0.088,0.254,3.03
103,Family Video Communication,Design Research & Critical HCI,2012,249,0.618,0.145,0.237,4.28
103,Family Video Communication,Design Research & Critical HCI,2013,139,0.647,0.137,0.216,3.68
103,Family Video Communication,Design Research & Critical HCI,2014,239,0.519,0.151,0.331,5.02
103,Family Video Communication,Design Research & Critical HCI,2015,194,0.454,0.16,0.387,6.49
103,Family Video Communication,Design Research & Critical HCI,2016,141,0.39,0.191,0.418,6.4
103,Family Video Communication,Design Research & Critical HCI,2017,175,0.423,0.097,0.48,6.31
103,Family Video Communication,Design Research & Critical HCI,2018,283,0.516,0.134,0.35,6.6
103,Family Video Communication,Design Research & Critical HCI,2019,234,0.397,0.197,0.406,8.74
103,Family Video Communication,Design Research & Critical HCI,2020,147,0.503,0.224,0.272,8.3
103,Family Video Communication,Design Research & Critical HCI,2021,472,0.415,0.104,0.481,8.31
103,Family Video Communication,Design Research & Critical HCI,2022,203,0.384,0.202,0.414,8.67
103,Family Video Communication,Design Research & Critical HCI,2023,247,0.401,0.142,0.457,8.89
103,Family Video Communication,Design Research & Critical HCI,2024,410,0.456,0.112,0.432,9.81
103,Family Video Communication,Design Research & Critical HCI,2025,384,0.404,0.174,0.422,10.01
103,Family Video Communication,Design Research & Critical HCI,2026,429,0.371,0.168,0.462,10.12
104,Memory & Reminiscence,Design Research & Critical HCI,1998,1,0.0,0.0,1.0,
104,Memory & Reminiscence,Design Research & Critical HCI,1999,1,0.0,0.0,1.0,
104,Memory & Reminiscence,Design Research & Critical HCI,2000,5,0.2,0.0,0.8,1.0
104,Memory & Reminiscence,Design Research & Critical HCI,2001,9,0.222,0.111,0.667,2.0
104,Memory & Reminiscence,Design Research & Critical HCI,2002,2,1.0,0.0,0.0,2.5
104,Memory & Reminiscence,Design Research & Critical HCI,2003,6,0.667,0.0,0.333,3.0
104,Memory & Reminiscence,Design Research & Critical HCI,2004,11,0.545,0.182,0.273,2.83
104,Memory & Reminiscence,Design Research & Critical HCI,2005,31,0.516,0.065,0.419,3.69
104,Memory & Reminiscence,Design Research & Critical HCI,2006,47,0.574,0.021,0.404,4.0
104,Memory & Reminiscence,Design Research & Critical HCI,2007,24,0.375,0.083,0.542,3.78
104,Memory & Reminiscence,Design Research & Critical HCI,2008,71,0.437,0.239,0.324,4.32
104,Memory & Reminiscence,Design Research & Critical HCI,2009,89,0.517,0.169,0.315,3.98
104,Memory & Reminiscence,Design Research & Critical HCI,2010,106,0.443,0.226,0.33,3.6
104,Memory & Reminiscence,Design Research & Critical HCI,2011,108,0.472,0.25,0.278,3.84
104,Memory & Reminiscence,Design Research & Critical HCI,2012,97,0.505,0.32,0.175,3.57
104,Memory & Reminiscence,Design Research & Critical HCI,2013,114,0.474,0.211,0.316,3.83
104,Memory & Reminiscence,Design Research & Critical HCI,2014,194,0.448,0.335,0.216,4.25
104,Memory & Reminiscence,Design Research & Critical HCI,2015,108,0.472,0.25,0.278,3.82
104,Memory & Reminiscence,Design Research & Critical HCI,2016,195,0.569,0.21,0.221,4.77
104,Memory & Reminiscence,Design Research & Critical HCI,2017,186,0.419,0.269,0.312,6.86
104,Memory & Reminiscence,Design Research & Critical HCI,2018,215,0.479,0.251,0.27,6.25
104,Memory & Reminiscence,Design Research & Critical HCI,2019,344,0.442,0.244,0.314,6.63
104,Memory & Reminiscence,Design Research & Critical HCI,2020,232,0.375,0.241,0.384,6.99
104,Memory & Reminiscence,Design Research & Critical HCI,2021,299,0.542,0.191,0.268,7.16
104,Memory & Reminiscence,Design Research & Critical HCI,2022,146,0.459,0.233,0.308,9.13
104,Memory & Reminiscence,Design Research & Critical HCI,2023,408,0.667,0.169,0.164,7.73
104,Memory & Reminiscence,Design Research & Critical HCI,2024,438,0.434,0.272,0.295,7.84
104,Memory & Reminiscence,Design Research & Critical HCI,2025,455,0.552,0.171,0.277,8.89
104,Memory & Reminiscence,Design Research & Critical HCI,2026,599,0.409,0.295,0.295,8.01
105,Interpretation & Critique in Design Research,Design Research & Critical HCI,1989,2,0.0,0.0,1.0,
105,Interpretation & Critique in Design Research,Design Research & Critical HCI,2000,2,0.5,0.0,0.5,11.0
105,Interpretation & Critique in Design Research,Design Research & Critical HCI,2002,6,0.167,0.667,0.167,2.0
105,Interpretation & Critique in Design Research,Design Research & Critical HCI,2005,12,0.25,0.75,0.0,3.67
105,Interpretation & Critique in Design Research,Design Research & Critical HCI,2006,21,0.333,0.524,0.143,7.29
105,Interpretation & Critique in Design Research,Design Research & Critical HCI,2007,23,0.13,0.652,0.217,2.67
105,Interpretation & Critique in Design Research,Design Research & Critical HCI,2008,69,0.145,0.348,0.507,2.6
105,Interpretation & Critique in Design Research,Design Research & Critical HCI,2009,10,0.6,0.3,0.1,1.83
105,Interpretation & Critique in Design Research,Design Research & Critical HCI,2010,67,0.313,0.433,0.254,4.95
105,Interpretation & Critique in Design Research,Design Research & Critical HCI,2011,52,0.212,0.5,0.288,5.82
105,Interpretation & Critique in Design Research,Design Research & Critical HCI,2012,89,0.36,0.371,0.27,4.91
105,Interpretation & Critique in Design Research,Design Research & Critical HCI,2013,52,0.212,0.558,0.231,3.18
105,Interpretation & Critique in Design Research,Design Research & Critical HCI,2014,103,0.33,0.369,0.301,4.03
105,Interpretation & Critique in Design Research,Design Research & Critical HCI,2015,121,0.331,0.529,0.14,6.15
105,Interpretation & Critique in Design Research,Design Research & Critical HCI,2016,299,0.355,0.415,0.231,4.44
105,Interpretation & Critique in Design Research,Design Research & Critical HCI,2017,244,0.447,0.361,0.193,5.05
105,Interpretation & Critique in Design Research,Design Research & Critical HCI,2018,322,0.435,0.36,0.205,4.97
105,Interpretation & Critique in Design Research,Design Research & Critical HCI,2019,434,0.396,0.346,0.258,4.73
105,Interpretation & Critique in Design Research,Design Research & Critical HCI,2020,345,0.368,0.359,0.272,4.8
105,Interpretation & Critique in Design Research,Design Research & Critical HCI,2021,352,0.349,0.335,0.315,5.54
105,Interpretation & Critique in Design Research,Design Research & Critical HCI,2022,377,0.382,0.268,0.35,5.6
105,Interpretation & Critique in Design Research,Design Research & Critical HCI,2023,411,0.37,0.265,0.365,6.18
105,Interpretation & Critique in Design Research,Design Research & Critical HCI,2024,554,0.388,0.347,0.265,6.5
105,Interpretation & Critique in Design Research,Design Research & Critical HCI,2025,515,0.379,0.293,0.328,6.28
105,Interpretation & Critique in Design Research,Design Research & Critical HCI,2026,359,0.373,0.412,0.214,7.78
106,More-than-human Design,Design Research & Critical HCI,1998,3,0.0,0.0,1.0,
106,More-than-human Design,Design Research & Critical HCI,2004,1,0.0,0.0,1.0,
106,More-than-human Design,Design Research & Critical HCI,2005,9,0.222,0.0,0.778,4.5
106,More-than-human Design,Design Research & Critical HCI,2007,3,0.0,0.0,1.0,
106,More-than-human Design,Design Research & Critical HCI,2008,1,0.0,0.0,1.0,
106,More-than-human Design,Design Research & Critical HCI,2009,1,0.0,1.0,0.0,
106,More-than-human Design,Design Research & Critical HCI,2010,4,0.5,0.0,0.5,1.0
106,More-than-human Design,Design Research & Critical HCI,2011,13,0.231,0.308,0.462,5.33
106,More-than-human Design,Design Research & Critical HCI,2012,38,0.184,0.395,0.421,2.43
106,More-than-human Design,Design Research & Critical HCI,2013,33,0.333,0.303,0.364,2.82
106,More-than-human Design,Design Research & Critical HCI,2014,39,0.513,0.205,0.282,2.9
106,More-than-human Design,Design Research & Critical HCI,2015,52,0.538,0.173,0.288,2.25
106,More-than-human Design,Design Research & Critical HCI,2016,44,0.25,0.318,0.432,4.18
106,More-than-human Design,Design Research & Critical HCI,2017,123,0.293,0.285,0.423,3.94
106,More-than-human Design,Design Research & Critical HCI,2018,111,0.306,0.351,0.342,3.85
106,More-than-human Design,Design Research & Critical HCI,2019,50,0.44,0.18,0.38,3.23
106,More-than-human Design,Design Research & Critical HCI,2020,67,0.493,0.134,0.373,4.64
106,More-than-human Design,Design Research & Critical HCI,2021,136,0.382,0.331,0.287,5.63
106,More-than-human Design,Design Research & Critical HCI,2022,281,0.295,0.416,0.288,5.45
106,More-than-human Design,Design Research & Critical HCI,2023,544,0.366,0.327,0.307,5.3
106,More-than-human Design,Design Research & Critical HCI,2024,531,0.435,0.245,0.32,3.8
106,More-than-human Design,Design Research & Critical HCI,2025,935,0.46,0.328,0.212,3.98
106,More-than-human Design,Design Research & Critical HCI,2026,761,0.482,0.279,0.239,3.63
107,VR Meditation & Breathing,Design Research & Critical HCI,2006,6,0.167,0.833,0.0,0.0
107,VR Meditation & Breathing,Design Research & Critical HCI,2007,5,0.4,0.6,0.0,1.0
107,VR Meditation & Breathing,Design Research & Critical HCI,2009,13,0.231,0.462,0.308,2.67
107,VR Meditation & Breathing,Design Research & Critical HCI,2010,1,0.0,1.0,0.0,
107,VR Meditation & Breathing,Design Research & Critical HCI,2011,8,0.375,0.25,0.375,0.33
107,VR Meditation & Breathing,Design Research & Critical HCI,2012,21,0.095,0.476,0.429,1.5
107,VR Meditation & Breathing,Design Research & Critical HCI,2013,8,0.375,0.5,0.125,2.0
107,VR Meditation & Breathing,Design Research & Critical HCI,2014,16,0.062,0.125,0.812,3.0
107,VR Meditation & Breathing,Design Research & Critical HCI,2015,6,0.5,0.333,0.167,7.67
107,VR Meditation & Breathing,Design Research & Critical HCI,2016,66,0.182,0.318,0.5,3.92
107,VR Meditation & Breathing,Design Research & Critical HCI,2017,112,0.366,0.214,0.42,2.56
107,VR Meditation & Breathing,Design Research & Critical HCI,2018,154,0.266,0.305,0.429,2.88
107,VR Meditation & Breathing,Design Research & Critical HCI,2019,134,0.396,0.179,0.425,2.57
107,VR Meditation & Breathing,Design Research & Critical HCI,2020,176,0.432,0.216,0.352,4.05
107,VR Meditation & Breathing,Design Research & Critical HCI,2021,205,0.405,0.171,0.424,4.6
107,VR Meditation & Breathing,Design Research & Critical HCI,2022,237,0.511,0.181,0.308,4.55
107,VR Meditation & Breathing,Design Research & Critical HCI,2023,317,0.319,0.278,0.404,6.18
107,VR Meditation & Breathing,Design Research & Critical HCI,2024,340,0.374,0.268,0.359,5.54
107,VR Meditation & Breathing,Design Research & Critical HCI,2025,315,0.419,0.187,0.394,5.98
107,VR Meditation & Breathing,Design Research & Critical HCI,2026,573,0.393,0.171,0.436,5.8
108,Playful Food Experiences,Design Research & Critical HCI,2002,2,0.0,0.0,1.0,
108,Playful Food Experiences,Design Research & Critical HCI,2008,6,0.0,0.5,0.5,
108,Playful Food Experiences,Design Research & Critical HCI,2009,3,0.0,0.333,0.667,
108,Playful Food Experiences,Design Research & Critical HCI,2010,5,0.0,0.8,0.2,
108,Playful Food Experiences,Design Research & Critical HCI,2011,5,0.6,0.2,0.2,2.33
108,Playful Food Experiences,Design Research & Critical HCI,2012,27,0.296,0.222,0.481,2.75
108,Playful Food Experiences,Design Research & Critical HCI,2013,25,0.44,0.12,0.44,1.91
108,Playful Food Experiences,Design Research & Critical HCI,2014,37,0.459,0.054,0.486,3.65
108,Playful Food Experiences,Design Research & Critical HCI,2015,41,0.195,0.22,0.585,2.12
108,Playful Food Experiences,Design Research & Critical HCI,2016,64,0.453,0.141,0.406,4.14
108,Playful Food Experiences,Design Research & Critical HCI,2017,72,0.417,0.153,0.431,4.43
108,Playful Food Experiences,Design Research & Critical HCI,2018,80,0.5,0.163,0.338,4.08
108,Playful Food Experiences,Design Research & Critical HCI,2019,97,0.443,0.299,0.258,4.65
108,Playful Food Experiences,Design Research & Critical HCI,2020,189,0.54,0.217,0.243,4.36
108,Playful Food Experiences,Design Research & Critical HCI,2021,163,0.448,0.325,0.227,4.41
108,Playful Food Experiences,Design Research & Critical HCI,2022,310,0.484,0.21,0.306,5.57
108,Playful Food Experiences,Design Research & Critical HCI,2023,194,0.479,0.206,0.314,5.24
108,Playful Food Experiences,Design Research & Critical HCI,2024,220,0.432,0.095,0.473,6.11
108,Playful Food Experiences,Design Research & Critical HCI,2025,116,0.491,0.19,0.319,5.79
108,Playful Food Experiences,Design Research & Critical HCI,2026,252,0.575,0.103,0.321,6.47
109,Calendars & Scheduling,Design Research & Critical HCI,1986,1,0.0,0.0,1.0,
109,Calendars & Scheduling,Design Research & Critical HCI,1990,2,0.0,0.0,1.0,
109,Calendars & Scheduling,Design Research & Critical HCI,1999,4,0.5,0.0,0.5,11.0
109,Calendars & Scheduling,Design Research & Critical HCI,2001,19,0.158,0.053,0.789,9.33
109,Calendars & Scheduling,Design Research & Critical HCI,2002,12,0.333,0.25,0.417,4.25
109,Calendars & Scheduling,Design Research & Critical HCI,2004,3,1.0,0.0,0.0,3.33
109,Calendars & Scheduling,Design Research & Critical HCI,2005,16,0.125,0.125,0.75,4.0
109,Calendars & Scheduling,Design Research & Critical HCI,2008,16,0.375,0.25,0.375,5.83
109,Calendars & Scheduling,Design Research & Critical HCI,2010,3,1.0,0.0,0.0,12.33
109,Calendars & Scheduling,Design Research & Critical HCI,2011,14,0.143,0.071,0.786,9.0
109,Calendars & Scheduling,Design Research & Critical HCI,2012,20,0.25,0.2,0.55,9.0
109,Calendars & Scheduling,Design Research & Critical HCI,2013,8,0.5,0.25,0.25,11.75
109,Calendars & Scheduling,Design Research & Critical HCI,2014,24,0.25,0.167,0.583,7.0
109,Calendars & Scheduling,Design Research & Critical HCI,2015,25,0.28,0.12,0.6,10.29
109,Calendars & Scheduling,Design Research & Critical HCI,2016,23,0.348,0.087,0.565,8.62
109,Calendars & Scheduling,Design Research & Critical HCI,2017,6,0.5,0.0,0.5,13.67
109,Calendars & Scheduling,Design Research & Critical HCI,2019,24,0.167,0.167,0.667,8.25
109,Calendars & Scheduling,Design Research & Critical HCI,2020,2,0.5,0.0,0.5,4.0
109,Calendars & Scheduling,Design Research & Critical HCI,2021,14,0.286,0.286,0.429,9.0
109,Calendars & Scheduling,Design Research & Critical HCI,2022,32,0.25,0.031,0.719,10.62
109,Calendars & Scheduling,Design Research & Critical HCI,2023,20,0.4,0.05,0.55,12.25
109,Calendars & Scheduling,Design Research & Critical HCI,2025,17,0.176,0.176,0.647,4.67
109,Calendars & Scheduling,Design Research & Critical HCI,2026,32,0.188,0.281,0.531,16.33
110,Self-tracking & Reflection,Health & Wellbeing,1997,1,1.0,0.0,0.0,0.0
110,Self-tracking & Reflection,Health & Wellbeing,2005,3,0.667,0.0,0.333,6.5
110,Self-tracking & Reflection,Health & Wellbeing,2006,2,0.0,0.0,1.0,
110,Self-tracking & Reflection,Health & Wellbeing,2007,4,0.75,0.0,0.25,1.0
110,Self-tracking & Reflection,Health & Wellbeing,2008,22,0.455,0.136,0.409,2.0
110,Self-tracking & Reflection,Health & Wellbeing,2009,15,0.667,0.133,0.2,2.4
110,Self-tracking & Reflection,Health & Wellbeing,2010,34,0.559,0.118,0.324,2.63
110,Self-tracking & Reflection,Health & Wellbeing,2011,87,0.276,0.184,0.54,3.38
110,Self-tracking & Reflection,Health & Wellbeing,2012,105,0.552,0.124,0.324,3.29
110,Self-tracking & Reflection,Health & Wellbeing,2013,81,0.444,0.123,0.432,4.08
110,Self-tracking & Reflection,Health & Wellbeing,2014,157,0.484,0.108,0.408,3.93
110,Self-tracking & Reflection,Health & Wellbeing,2015,301,0.435,0.173,0.392,4.5
110,Self-tracking & Reflection,Health & Wellbeing,2016,386,0.409,0.168,0.422,3.95
110,Self-tracking & Reflection,Health & Wellbeing,2017,437,0.492,0.183,0.325,4.44
110,Self-tracking & Reflection,Health & Wellbeing,2018,510,0.443,0.178,0.378,4.25
110,Self-tracking & Reflection,Health & Wellbeing,2019,269,0.435,0.126,0.439,4.84
110,Self-tracking & Reflection,Health & Wellbeing,2020,570,0.425,0.2,0.375,5.27
110,Self-tracking & Reflection,Health & Wellbeing,2021,590,0.437,0.225,0.337,5.91
110,Self-tracking & Reflection,Health & Wellbeing,2022,609,0.384,0.243,0.373,5.78
110,Self-tracking & Reflection,Health & Wellbeing,2023,629,0.444,0.167,0.39,5.85
110,Self-tracking & Reflection,Health & Wellbeing,2024,1011,0.383,0.212,0.406,6.72
110,Self-tracking & Reflection,Health & Wellbeing,2025,1424,0.365,0.23,0.405,6.4
110,Self-tracking & Reflection,Health & Wellbeing,2026,1119,0.366,0.218,0.416,6.31
111,Chronic Care & Caregiving,Health & Wellbeing,2001,1,1.0,0.0,0.0,3.0
111,Chronic Care & Caregiving,Health & Wellbeing,2002,1,0.0,0.0,1.0,
111,Chronic Care & Caregiving,Health & Wellbeing,2005,8,0.0,0.0,1.0,
111,Chronic Care & Caregiving,Health & Wellbeing,2006,27,0.037,0.037,0.926,1.0
111,Chronic Care & Caregiving,Health & Wellbeing,2007,7,0.286,0.429,0.286,1.0
111,Chronic Care & Caregiving,Health & Wellbeing,2008,19,0.263,0.158,0.579,1.8
