sub,name,band,year,refs,same_sub_share,same_band_share,other_band_share,mean_age_same_sub
101,Design Research & Art,Design Research & Practice,2026,839,0.369,0.203,0.428,7.86
102,"Body, Movement & Soma Design",Design Research & Practice,1980,1,1.0,0.0,0.0,4.0
102,"Body, Movement & Soma Design",Design Research & Practice,1983,4,0.5,0.0,0.5,5.0
102,"Body, Movement & Soma Design",Design Research & Practice,1986,2,1.0,0.0,0.0,3.0
102,"Body, Movement & Soma Design",Design Research & Practice,1990,3,0.333,0.0,0.667,10.0
102,"Body, Movement & Soma Design",Design Research & Practice,2003,3,0.0,0.0,1.0,
102,"Body, Movement & Soma Design",Design Research & Practice,2004,7,0.0,0.714,0.286,
102,"Body, Movement & Soma Design",Design Research & Practice,2005,1,0.0,0.0,1.0,
102,"Body, Movement & Soma Design",Design Research & Practice,2007,15,0.067,0.6,0.333,3.0
102,"Body, Movement & Soma Design",Design Research & Practice,2008,15,0.333,0.333,0.333,1.8
102,"Body, Movement & Soma Design",Design Research & Practice,2009,11,0.455,0.273,0.273,3.4
102,"Body, Movement & Soma Design",Design Research & Practice,2010,37,0.324,0.135,0.541,2.5
102,"Body, Movement & Soma Design",Design Research & Practice,2011,27,0.37,0.222,0.407,2.1
102,"Body, Movement & Soma Design",Design Research & Practice,2012,27,0.481,0.185,0.333,3.54
102,"Body, Movement & Soma Design",Design Research & Practice,2013,10,0.3,0.1,0.6,1.33
102,"Body, Movement & Soma Design",Design Research & Practice,2014,69,0.406,0.406,0.188,3.86
102,"Body, Movement & Soma Design",Design Research & Practice,2015,19,0.368,0.158,0.474,4.86
102,"Body, Movement & Soma Design",Design Research & Practice,2016,89,0.348,0.337,0.315,4.03
102,"Body, Movement & Soma Design",Design Research & Practice,2017,132,0.455,0.265,0.28,4.53
102,"Body, Movement & Soma Design",Design Research & Practice,2018,80,0.338,0.237,0.425,6.04
102,"Body, Movement & Soma Design",Design Research & Practice,2019,231,0.39,0.264,0.346,5.19
102,"Body, Movement & Soma Design",Design Research & Practice,2020,163,0.436,0.252,0.313,3.68
102,"Body, Movement & Soma Design",Design Research & Practice,2021,421,0.356,0.335,0.309,4.49
102,"Body, Movement & Soma Design",Design Research & Practice,2022,263,0.513,0.243,0.243,3.79
102,"Body, Movement & Soma Design",Design Research & Practice,2023,489,0.479,0.272,0.249,4.32
102,"Body, Movement & Soma Design",Design Research & Practice,2024,700,0.48,0.216,0.304,4.46
102,"Body, Movement & Soma Design",Design Research & Practice,2025,710,0.414,0.211,0.375,4.5
102,"Body, Movement & Soma Design",Design Research & Practice,2026,587,0.45,0.215,0.336,4.88
103,HCI Research Practice,Design Research & Practice,1983,1,0.0,0.0,1.0,
103,HCI Research Practice,Design Research & Practice,1985,1,1.0,0.0,0.0,3.0
103,HCI Research Practice,Design Research & Practice,1986,8,0.875,0.0,0.125,1.71
103,HCI Research Practice,Design Research & Practice,1988,6,1.0,0.0,0.0,1.67
103,HCI Research Practice,Design Research & Practice,1989,6,0.833,0.0,0.167,3.6
103,HCI Research Practice,Design Research & Practice,1990,23,0.609,0.13,0.261,3.14
103,HCI Research Practice,Design Research & Practice,1991,15,0.667,0.0,0.333,2.8
103,HCI Research Practice,Design Research & Practice,1992,26,0.615,0.077,0.308,1.38
103,HCI Research Practice,Design Research & Practice,1994,40,0.5,0.0,0.5,3.9
103,HCI Research Practice,Design Research & Practice,1995,8,0.5,0.0,0.5,2.5
103,HCI Research Practice,Design Research & Practice,1996,21,0.476,0.143,0.381,3.0
103,HCI Research Practice,Design Research & Practice,1997,34,0.529,0.029,0.441,3.78
103,HCI Research Practice,Design Research & Practice,1998,9,0.333,0.0,0.667,1.0
103,HCI Research Practice,Design Research & Practice,1999,12,0.5,0.0,0.5,5.0
103,HCI Research Practice,Design Research & Practice,2000,64,0.547,0.047,0.406,5.23
103,HCI Research Practice,Design Research & Practice,2001,7,0.714,0.0,0.286,7.8
103,HCI Research Practice,Design Research & Practice,2002,54,0.444,0.074,0.481,4.46
103,HCI Research Practice,Design Research & Practice,2003,21,0.429,0.19,0.381,2.44
103,HCI Research Practice,Design Research & Practice,2004,93,0.462,0.086,0.452,5.4
103,HCI Research Practice,Design Research & Practice,2005,23,0.478,0.304,0.217,4.82
103,HCI Research Practice,Design Research & Practice,2006,81,0.506,0.21,0.284,6.27
103,HCI Research Practice,Design Research & Practice,2007,49,0.49,0.306,0.204,4.46
103,HCI Research Practice,Design Research & Practice,2008,42,0.5,0.214,0.286,6.95
103,HCI Research Practice,Design Research & Practice,2009,20,0.25,0.3,0.45,9.6
103,HCI Research Practice,Design Research & Practice,2010,33,0.515,0.091,0.394,9.18
103,HCI Research Practice,Design Research & Practice,2011,36,0.389,0.194,0.417,6.64
103,HCI Research Practice,Design Research & Practice,2012,16,0.438,0.312,0.25,7.57
103,HCI Research Practice,Design Research & Practice,2013,22,0.5,0.182,0.318,7.27
103,HCI Research Practice,Design Research & Practice,2014,60,0.367,0.317,0.317,7.86
103,HCI Research Practice,Design Research & Practice,2015,34,0.588,0.206,0.206,10.05
103,HCI Research Practice,Design Research & Practice,2016,31,0.645,0.097,0.258,7.6
103,HCI Research Practice,Design Research & Practice,2017,43,0.535,0.209,0.256,8.43
103,HCI Research Practice,Design Research & Practice,2018,84,0.333,0.19,0.476,13.07
103,HCI Research Practice,Design Research & Practice,2019,170,0.412,0.241,0.347,7.74
103,HCI Research Practice,Design Research & Practice,2020,159,0.428,0.182,0.39,7.06
103,HCI Research Practice,Design Research & Practice,2021,128,0.391,0.18,0.43,9.86
103,HCI Research Practice,Design Research & Practice,2022,135,0.304,0.156,0.541,9.37
103,HCI Research Practice,Design Research & Practice,2023,122,0.467,0.156,0.377,8.18
103,HCI Research Practice,Design Research & Practice,2024,104,0.365,0.029,0.606,9.71
103,HCI Research Practice,Design Research & Practice,2025,160,0.275,0.081,0.644,8.8
103,HCI Research Practice,Design Research & Practice,2026,66,0.364,0.152,0.485,8.21
104,Design Fiction & Ethics,Design Research & Practice,1992,1,0.0,1.0,0.0,
104,Design Fiction & Ethics,Design Research & Practice,1995,1,0.0,0.0,1.0,
104,Design Fiction & Ethics,Design Research & Practice,2000,5,0.0,0.2,0.8,
104,Design Fiction & Ethics,Design Research & Practice,2001,7,0.143,0.143,0.714,9.0
104,Design Fiction & Ethics,Design Research & Practice,2002,1,0.0,1.0,0.0,
104,Design Fiction & Ethics,Design Research & Practice,2004,2,0.5,0.0,0.5,4.0
104,Design Fiction & Ethics,Design Research & Practice,2007,25,0.04,0.52,0.44,7.0
104,Design Fiction & Ethics,Design Research & Practice,2008,34,0.206,0.588,0.206,5.86
104,Design Fiction & Ethics,Design Research & Practice,2009,16,0.25,0.375,0.375,7.0
104,Design Fiction & Ethics,Design Research & Practice,2010,11,0.455,0.273,0.273,5.2
104,Design Fiction & Ethics,Design Research & Practice,2012,74,0.189,0.432,0.378,7.57
104,Design Fiction & Ethics,Design Research & Practice,2013,55,0.218,0.4,0.382,6.92
104,Design Fiction & Ethics,Design Research & Practice,2014,64,0.391,0.391,0.219,3.76
104,Design Fiction & Ethics,Design Research & Practice,2015,30,0.4,0.233,0.367,4.42
104,Design Fiction & Ethics,Design Research & Practice,2016,99,0.323,0.323,0.354,4.16
104,Design Fiction & Ethics,Design Research & Practice,2017,190,0.411,0.289,0.3,3.91
104,Design Fiction & Ethics,Design Research & Practice,2018,134,0.41,0.261,0.328,4.69
104,Design Fiction & Ethics,Design Research & Practice,2019,226,0.403,0.208,0.389,5.11
104,Design Fiction & Ethics,Design Research & Practice,2020,275,0.385,0.196,0.418,6.19
104,Design Fiction & Ethics,Design Research & Practice,2021,369,0.344,0.209,0.447,4.69
104,Design Fiction & Ethics,Design Research & Practice,2022,453,0.305,0.135,0.561,5.73
104,Design Fiction & Ethics,Design Research & Practice,2023,506,0.296,0.221,0.482,6.07
104,Design Fiction & Ethics,Design Research & Practice,2024,274,0.38,0.212,0.409,5.68
104,Design Fiction & Ethics,Design Research & Practice,2025,452,0.372,0.199,0.429,6.96
104,Design Fiction & Ethics,Design Research & Practice,2026,809,0.297,0.178,0.525,6.81
105,Memory & Reminiscence,Design Research & Practice,1999,1,0.0,0.0,1.0,
105,Memory & Reminiscence,Design Research & Practice,2000,5,0.2,0.0,0.8,1.0
105,Memory & Reminiscence,Design Research & Practice,2001,6,0.167,0.0,0.833,1.0
105,Memory & Reminiscence,Design Research & Practice,2002,8,0.375,0.0,0.625,2.33
105,Memory & Reminiscence,Design Research & Practice,2003,6,0.667,0.0,0.333,3.0
105,Memory & Reminiscence,Design Research & Practice,2004,32,0.344,0.062,0.594,3.18
105,Memory & Reminiscence,Design Research & Practice,2005,20,0.5,0.0,0.5,4.0
105,Memory & Reminiscence,Design Research & Practice,2006,44,0.545,0.045,0.409,4.38
105,Memory & Reminiscence,Design Research & Practice,2007,34,0.353,0.088,0.559,3.33
105,Memory & Reminiscence,Design Research & Practice,2008,66,0.576,0.136,0.288,4.29
105,Memory & Reminiscence,Design Research & Practice,2009,138,0.616,0.138,0.246,3.92
105,Memory & Reminiscence,Design Research & Practice,2010,101,0.535,0.178,0.287,3.5
105,Memory & Reminiscence,Design Research & Practice,2011,86,0.616,0.186,0.198,2.91
105,Memory & Reminiscence,Design Research & Practice,2012,91,0.549,0.187,0.264,3.32
105,Memory & Reminiscence,Design Research & Practice,2013,97,0.567,0.155,0.278,3.93
105,Memory & Reminiscence,Design Research & Practice,2014,144,0.514,0.201,0.285,4.42
105,Memory & Reminiscence,Design Research & Practice,2015,71,0.535,0.197,0.268,4.55
105,Memory & Reminiscence,Design Research & Practice,2016,198,0.53,0.197,0.273,5.16
105,Memory & Reminiscence,Design Research & Practice,2017,122,0.516,0.115,0.369,7.63
105,Memory & Reminiscence,Design Research & Practice,2018,215,0.498,0.219,0.284,7.11
105,Memory & Reminiscence,Design Research & Practice,2019,153,0.451,0.131,0.418,7.64
105,Memory & Reminiscence,Design Research & Practice,2020,139,0.403,0.194,0.403,7.8
105,Memory & Reminiscence,Design Research & Practice,2021,271,0.476,0.218,0.306,7.7
105,Memory & Reminiscence,Design Research & Practice,2022,128,0.422,0.148,0.43,10.48
105,Memory & Reminiscence,Design Research & Practice,2023,250,0.568,0.168,0.264,7.84
105,Memory & Reminiscence,Design Research & Practice,2024,260,0.515,0.154,0.331,8.38
105,Memory & Reminiscence,Design Research & Practice,2025,473,0.505,0.114,0.381,8.87
105,Memory & Reminiscence,Design Research & Practice,2026,349,0.496,0.16,0.344,8.5
106,Museums & Cultural Heritage,Design Research & Practice,2000,2,0.5,0.5,0.0,2.0
106,Museums & Cultural Heritage,Design Research & Practice,2001,6,0.0,0.0,1.0,
106,Museums & Cultural Heritage,Design Research & Practice,2002,15,0.133,0.0,0.867,0.0
106,Museums & Cultural Heritage,Design Research & Practice,2003,7,0.286,0.286,0.429,2.0
106,Museums & Cultural Heritage,Design Research & Practice,2004,25,0.24,0.2,0.56,2.67
106,Museums & Cultural Heritage,Design Research & Practice,2005,25,0.4,0.16,0.44,2.1
106,Museums & Cultural Heritage,Design Research & Practice,2006,59,0.441,0.186,0.373,2.35
106,Museums & Cultural Heritage,Design Research & Practice,2007,32,0.438,0.125,0.438,2.86
106,Museums & Cultural Heritage,Design Research & Practice,2008,32,0.469,0.188,0.344,3.93
106,Museums & Cultural Heritage,Design Research & Practice,2009,47,0.404,0.085,0.511,4.63
106,Museums & Cultural Heritage,Design Research & Practice,2010,32,0.312,0.188,0.5,4.8
106,Museums & Cultural Heritage,Design Research & Practice,2011,47,0.319,0.213,0.468,5.93
106,Museums & Cultural Heritage,Design Research & Practice,2012,75,0.373,0.213,0.413,5.18
106,Museums & Cultural Heritage,Design Research & Practice,2013,58,0.328,0.241,0.431,4.21
106,Museums & Cultural Heritage,Design Research & Practice,2014,133,0.368,0.203,0.429,5.02
106,Museums & Cultural Heritage,Design Research & Practice,2015,73,0.479,0.164,0.356,5.31
106,Museums & Cultural Heritage,Design Research & Practice,2016,81,0.543,0.173,0.284,4.8
106,Museums & Cultural Heritage,Design Research & Practice,2017,170,0.4,0.3,0.3,6.26
106,Museums & Cultural Heritage,Design Research & Practice,2018,90,0.467,0.156,0.378,5.21
106,Museums & Cultural Heritage,Design Research & Practice,2019,154,0.318,0.247,0.435,7.29
106,Museums & Cultural Heritage,Design Research & Practice,2020,82,0.488,0.207,0.305,6.0
106,Museums & Cultural Heritage,Design Research & Practice,2021,71,0.31,0.296,0.394,5.59
106,Museums & Cultural Heritage,Design Research & Practice,2022,228,0.175,0.303,0.522,8.88
106,Museums & Cultural Heritage,Design Research & Practice,2023,102,0.343,0.186,0.471,7.54
106,Museums & Cultural Heritage,Design Research & Practice,2024,91,0.253,0.264,0.484,5.48
106,Museums & Cultural Heritage,Design Research & Practice,2025,262,0.225,0.214,0.561,5.66
106,Museums & Cultural Heritage,Design Research & Practice,2026,72,0.333,0.25,0.417,4.5
107,Bodily Play & Exertion,Design Research & Practice,1998,1,0.0,0.0,1.0,
107,Bodily Play & Exertion,Design Research & Practice,1999,6,0.0,0.167,0.833,
107,Bodily Play & Exertion,Design Research & Practice,2002,4,0.25,0.0,0.75,3.0
107,Bodily Play & Exertion,Design Research & Practice,2003,2,0.5,0.0,0.5,4.0
107,Bodily Play & Exertion,Design Research & Practice,2004,4,0.25,0.0,0.75,6.0
107,Bodily Play & Exertion,Design Research & Practice,2005,16,0.312,0.188,0.5,6.6
107,Bodily Play & Exertion,Design Research & Practice,2006,10,0.4,0.4,0.2,1.25
107,Bodily Play & Exertion,Design Research & Practice,2007,7,0.714,0.143,0.143,3.6
107,Bodily Play & Exertion,Design Research & Practice,2008,30,0.367,0.233,0.4,5.09
107,Bodily Play & Exertion,Design Research & Practice,2009,24,0.292,0.333,0.375,3.86
107,Bodily Play & Exertion,Design Research & Practice,2010,22,0.409,0.409,0.182,3.56
107,Bodily Play & Exertion,Design Research & Practice,2011,42,0.5,0.167,0.333,4.81
107,Bodily Play & Exertion,Design Research & Practice,2012,48,0.542,0.167,0.292,4.73
107,Bodily Play & Exertion,Design Research & Practice,2013,33,0.515,0.152,0.333,4.35
107,Bodily Play & Exertion,Design Research & Practice,2014,113,0.522,0.115,0.363,4.76
107,Bodily Play & Exertion,Design Research & Practice,2015,126,0.556,0.151,0.294,4.79
107,Bodily Play & Exertion,Design Research & Practice,2016,174,0.5,0.115,0.385,4.89
107,Bodily Play & Exertion,Design Research & Practice,2017,199,0.533,0.151,0.317,5.06
107,Bodily Play & Exertion,Design Research & Practice,2018,192,0.542,0.177,0.281,4.05
107,Bodily Play & Exertion,Design Research & Practice,2019,270,0.441,0.181,0.378,4.75
107,Bodily Play & Exertion,Design Research & Practice,2020,183,0.607,0.191,0.202,5.28
107,Bodily Play & Exertion,Design Research & Practice,2021,279,0.523,0.19,0.287,5.21
107,Bodily Play & Exertion,Design Research & Practice,2022,313,0.371,0.118,0.511,6.45
107,Bodily Play & Exertion,Design Research & Practice,2023,216,0.384,0.31,0.306,6.06
107,Bodily Play & Exertion,Design Research & Practice,2024,302,0.377,0.209,0.414,7.68
107,Bodily Play & Exertion,Design Research & Practice,2025,223,0.341,0.229,0.43,7.72
107,Bodily Play & Exertion,Design Research & Practice,2026,151,0.351,0.245,0.404,6.91
108,More-than-Human Design,Design Research & Practice,1996,2,0.0,0.0,1.0,
108,More-than-Human Design,Design Research & Practice,1997,1,1.0,0.0,0.0,0.0
108,More-than-Human Design,Design Research & Practice,1998,3,0.0,0.0,1.0,
108,More-than-Human Design,Design Research & Practice,2007,3,0.0,0.333,0.667,
108,More-than-Human Design,Design Research & Practice,2009,5,0.0,0.4,0.6,
108,More-than-Human Design,Design Research & Practice,2011,8,0.0,0.75,0.25,
108,More-than-Human Design,Design Research & Practice,2012,25,0.2,0.36,0.44,4.4
108,More-than-Human Design,Design Research & Practice,2013,2,0.0,0.5,0.5,
108,More-than-Human Design,Design Research & Practice,2014,5,0.0,0.6,0.4,
108,More-than-Human Design,Design Research & Practice,2016,16,0.062,0.438,0.5,4.0
108,More-than-Human Design,Design Research & Practice,2017,24,0.125,0.25,0.625,1.0
108,More-than-Human Design,Design Research & Practice,2018,75,0.213,0.4,0.387,6.0
108,More-than-Human Design,Design Research & Practice,2019,175,0.109,0.314,0.577,3.79
108,More-than-Human Design,Design Research & Practice,2020,250,0.224,0.332,0.444,3.98
108,More-than-Human Design,Design Research & Practice,2021,415,0.195,0.347,0.458,3.51
108,More-than-Human Design,Design Research & Practice,2022,350,0.266,0.326,0.409,3.19
108,More-than-Human Design,Design Research & Practice,2023,615,0.322,0.262,0.416,3.91
108,More-than-Human Design,Design Research & Practice,2024,840,0.365,0.235,0.4,3.46
108,More-than-Human Design,Design Research & Practice,2025,918,0.441,0.21,0.349,3.6
108,More-than-Human Design,Design Research & Practice,2026,1020,0.429,0.233,0.337,3.92
109,Family Communication at Home,Design Research & Practice,1998,3,0.0,0.0,1.0,
109,Family Communication at Home,Design Research & Practice,2000,6,0.167,0.5,0.333,2.0
109,Family Communication at Home,Design Research & Practice,2001,13,0.231,0.0,0.769,2.33
109,Family Communication at Home,Design Research & Practice,2002,8,0.5,0.25,0.25,2.0
109,Family Communication at Home,Design Research & Practice,2003,8,0.625,0.125,0.25,3.2
109,Family Communication at Home,Design Research & Practice,2004,11,0.455,0.091,0.455,3.4
109,Family Communication at Home,Design Research & Practice,2005,11,0.455,0.273,0.273,2.0
109,Family Communication at Home,Design Research & Practice,2006,39,0.359,0.077,0.564,3.57
109,Family Communication at Home,Design Research & Practice,2007,34,0.235,0.265,0.5,2.75
109,Family Communication at Home,Design Research & Practice,2008,94,0.436,0.277,0.287,4.39
109,Family Communication at Home,Design Research & Practice,2009,19,0.421,0.474,0.105,5.25
109,Family Communication at Home,Design Research & Practice,2010,117,0.41,0.265,0.325,4.75
109,Family Communication at Home,Design Research & Practice,2011,61,0.459,0.18,0.361,3.21
109,Family Communication at Home,Design Research & Practice,2012,95,0.537,0.095,0.368,3.96
109,Family Communication at Home,Design Research & Practice,2013,148,0.622,0.155,0.223,4.15
109,Family Communication at Home,Design Research & Practice,2014,153,0.575,0.118,0.307,4.86
109,Family Communication at Home,Design Research & Practice,2015,72,0.556,0.111,0.333,5.78
109,Family Communication at Home,Design Research & Practice,2016,50,0.52,0.14,0.34,6.73
109,Family Communication at Home,Design Research & Practice,2017,121,0.405,0.198,0.397,6.67
109,Family Communication at Home,Design Research & Practice,2018,161,0.54,0.068,0.391,6.85
109,Family Communication at Home,Design Research & Practice,2019,128,0.422,0.164,0.414,7.76
109,Family Communication at Home,Design Research & Practice,2020,94,0.5,0.223,0.277,9.36
109,Family Communication at Home,Design Research & Practice,2021,316,0.402,0.076,0.522,8.83
109,Family Communication at Home,Design Research & Practice,2022,137,0.365,0.182,0.453,8.74
109,Family Communication at Home,Design Research & Practice,2023,150,0.387,0.187,0.427,9.71
109,Family Communication at Home,Design Research & Practice,2024,239,0.414,0.113,0.473,10.26
109,Family Communication at Home,Design Research & Practice,2025,197,0.437,0.162,0.401,10.4
109,Family Communication at Home,Design Research & Practice,2026,204,0.436,0.162,0.402,10.62
110,Biofeedback & Mindfulness,Design Research & Practice,2004,2,0.0,0.0,1.0,
110,Biofeedback & Mindfulness,Design Research & Practice,2006,4,0.25,0.5,0.25,0.0
110,Biofeedback & Mindfulness,Design Research & Practice,2007,13,0.308,0.538,0.154,2.0
110,Biofeedback & Mindfulness,Design Research & Practice,2008,16,0.312,0.5,0.188,2.0
110,Biofeedback & Mindfulness,Design Research & Practice,2009,30,0.367,0.267,0.367,2.09
110,Biofeedback & Mindfulness,Design Research & Practice,2010,13,0.231,0.692,0.077,2.67
110,Biofeedback & Mindfulness,Design Research & Practice,2011,1,0.0,0.0,1.0,
110,Biofeedback & Mindfulness,Design Research & Practice,2012,17,0.118,0.471,0.412,8.5
110,Biofeedback & Mindfulness,Design Research & Practice,2013,9,0.0,0.444,0.556,
110,Biofeedback & Mindfulness,Design Research & Practice,2014,24,0.333,0.292,0.375,3.5
110,Biofeedback & Mindfulness,Design Research & Practice,2015,21,0.381,0.238,0.381,4.88
110,Biofeedback & Mindfulness,Design Research & Practice,2016,62,0.129,0.258,0.613,4.12
110,Biofeedback & Mindfulness,Design Research & Practice,2017,121,0.388,0.174,0.438,4.4
110,Biofeedback & Mindfulness,Design Research & Practice,2018,156,0.269,0.231,0.5,4.24
110,Biofeedback & Mindfulness,Design Research & Practice,2019,162,0.37,0.191,0.438,3.52
110,Biofeedback & Mindfulness,Design Research & Practice,2020,162,0.457,0.167,0.377,4.45
110,Biofeedback & Mindfulness,Design Research & Practice,2021,130,0.462,0.162,0.377,3.8
110,Biofeedback & Mindfulness,Design Research & Practice,2022,236,0.508,0.131,0.36,4.84
110,Biofeedback & Mindfulness,Design Research & Practice,2023,288,0.326,0.236,0.438,6.87
110,Biofeedback & Mindfulness,Design Research & Practice,2024,338,0.423,0.222,0.355,5.99
110,Biofeedback & Mindfulness,Design Research & Practice,2025,357,0.431,0.137,0.431,6.79
110,Biofeedback & Mindfulness,Design Research & Practice,2026,461,0.443,0.171,0.386,5.72
111,Human-Food Interaction,Design Research & Practice,2002,2,0.0,0.0,1.0,
111,Human-Food Interaction,Design Research & Practice,2004,8,0.125,0.875,0.0,4.0
111,Human-Food Interaction,Design Research & Practice,2005,1,0.0,0.0,1.0,
111,Human-Food Interaction,Design Research & Practice,2006,8,0.375,0.5,0.125,3.33
111,Human-Food Interaction,Design Research & Practice,2007,7,0.286,0.0,0.714,5.0
111,Human-Food Interaction,Design Research & Practice,2008,27,0.148,0.444,0.407,3.75
111,Human-Food Interaction,Design Research & Practice,2009,6,0.0,0.5,0.5,
111,Human-Food Interaction,Design Research & Practice,2010,8,0.5,0.375,0.125,5.25
111,Human-Food Interaction,Design Research & Practice,2011,10,0.6,0.1,0.3,4.33
111,Human-Food Interaction,Design Research & Practice,2012,26,0.269,0.192,0.538,3.86
111,Human-Food Interaction,Design Research & Practice,2013,43,0.372,0.14,0.488,2.38
111,Human-Food Interaction,Design Research & Practice,2014,27,0.481,0.111,0.407,5.46
111,Human-Food Interaction,Design Research & Practice,2015,34,0.176,0.294,0.529,3.0
111,Human-Food Interaction,Design Research & Practice,2016,34,0.353,0.176,0.471,5.17
111,Human-Food Interaction,Design Research & Practice,2017,69,0.391,0.13,0.478,4.59
111,Human-Food Interaction,Design Research & Practice,2018,41,0.561,0.146,0.293,4.7
111,Human-Food Interaction,Design Research & Practice,2019,100,0.45,0.22,0.33,6.18
111,Human-Food Interaction,Design Research & Practice,2020,179,0.475,0.212,0.313,4.22
111,Human-Food Interaction,Design Research & Practice,2021,85,0.435,0.353,0.212,4.05
111,Human-Food Interaction,Design Research & Practice,2022,227,0.502,0.211,0.286,5.92
111,Human-Food Interaction,Design Research & Practice,2023,148,0.507,0.149,0.345,6.01
111,Human-Food Interaction,Design Research & Practice,2024,114,0.474,0.132,0.395,5.72
111,Human-Food Interaction,Design Research & Practice,2025,140,0.479,0.214,0.307,6.16
111,Human-Food Interaction,Design Research & Practice,2026,228,0.531,0.101,0.368,6.79
112,Animal-Computer Interaction,Design Research & Practice,1997,1,0.0,0.0,1.0,
112,Animal-Computer Interaction,Design Research & Practice,2005,9,0.111,0.0,0.889,8.0
112,Animal-Computer Interaction,Design Research & Practice,2008,5,0.0,0.4,0.6,
112,Animal-Computer Interaction,Design Research & Practice,2011,10,0.4,0.3,0.3,4.5
112,Animal-Computer Interaction,Design Research & Practice,2012,6,0.667,0.0,0.333,2.5
112,Animal-Computer Interaction,Design Research & Practice,2013,8,0.5,0.5,0.0,3.5
112,Animal-Computer Interaction,Design Research & Practice,2014,23,0.609,0.0,0.391,3.21
112,Animal-Computer Interaction,Design Research & Practice,2015,19,0.789,0.053,0.158,2.27
112,Animal-Computer Interaction,Design Research & Practice,2016,69,0.768,0.058,0.174,2.91
112,Animal-Computer Interaction,Design Research & Practice,2017,37,0.595,0.27,0.135,3.23
112,Animal-Computer Interaction,Design Research & Practice,2018,12,0.917,0.0,0.083,3.45
112,Animal-Computer Interaction,Design Research & Practice,2019,10,0.8,0.1,0.1,3.0
112,Animal-Computer Interaction,Design Research & Practice,2020,32,0.844,0.031,0.125,4.37
112,Animal-Computer Interaction,Design Research & Practice,2021,15,0.933,0.067,0.0,3.86
112,Animal-Computer Interaction,Design Research & Practice,2022,5,1.0,0.0,0.0,4.8
112,Animal-Computer Interaction,Design Research & Practice,2023,26,0.731,0.192,0.077,4.68
112,Animal-Computer Interaction,Design Research & Practice,2024,54,0.519,0.167,0.315,5.82
112,Animal-Computer Interaction,Design Research & Practice,2025,56,0.589,0.232,0.179,6.15
112,Animal-Computer Interaction,Design Research & Practice,2026,66,0.682,0.03,0.288,5.71
113,Personal Informatics,"Health, Care & Ageing",1999,7,0.0,0.0,1.0,
113,Personal Informatics,"Health, Care & Ageing",2005,7,0.0,0.0,1.0,
113,Personal Informatics,"Health, Care & Ageing",2006,2,0.0,0.0,1.0,
113,Personal Informatics,"Health, Care & Ageing",2007,4,0.75,0.0,0.25,1.0
113,Personal Informatics,"Health, Care & Ageing",2008,25,0.44,0.0,0.56,2.0
113,Personal Informatics,"Health, Care & Ageing",2009,21,0.571,0.095,0.333,2.33
113,Personal Informatics,"Health, Care & Ageing",2010,39,0.513,0.128,0.359,2.95
113,Personal Informatics,"Health, Care & Ageing",2011,69,0.377,0.203,0.42,3.35
113,Personal Informatics,"Health, Care & Ageing",2012,82,0.646,0.073,0.28,3.08
113,Personal Informatics,"Health, Care & Ageing",2013,123,0.423,0.114,0.463,4.08
113,Personal Informatics,"Health, Care & Ageing",2014,169,0.568,0.071,0.361,3.91
113,Personal Informatics,"Health, Care & Ageing",2015,330,0.533,0.055,0.412,3.66
113,Personal Informatics,"Health, Care & Ageing",2016,416,0.488,0.058,0.454,3.91
113,Personal Informatics,"Health, Care & Ageing",2017,464,0.636,0.075,0.289,4.04
113,Personal Informatics,"Health, Care & Ageing",2018,650,0.552,0.108,0.34,4.08
113,Personal Informatics,"Health, Care & Ageing",2019,340,0.482,0.162,0.356,4.14
113,Personal Informatics,"Health, Care & Ageing",2020,827,0.53,0.102,0.369,5.0
113,Personal Informatics,"Health, Care & Ageing",2021,843,0.601,0.119,0.28,5.59
113,Personal Informatics,"Health, Care & Ageing",2022,892,0.511,0.117,0.372,6.07
113,Personal Informatics,"Health, Care & Ageing",2023,951,0.523,0.156,0.322,6.32
113,Personal Informatics,"Health, Care & Ageing",2024,933,0.528,0.149,0.323,7.09
113,Personal Informatics,"Health, Care & Ageing",2025,1940,0.489,0.16,0.351,7.01
113,Personal Informatics,"Health, Care & Ageing",2026,977,0.534,0.113,0.353,6.97
114,Older Adults & Dementia Care,"Health, Care & Ageing",2005,3,0.333,0.0,0.667,3.0
114,Older Adults & Dementia Care,"Health, Care & Ageing",2006,1,0.0,0.0,1.0,
114,Older Adults & Dementia Care,"Health, Care & Ageing",2007,15,0.2,0.067,0.733,2.67
114,Older Adults & Dementia Care,"Health, Care & Ageing",2008,15,0.2,0.0,0.8,3.67
114,Older Adults & Dementia Care,"Health, Care & Ageing",2009,23,0.13,0.0,0.87,2.0
114,Older Adults & Dementia Care,"Health, Care & Ageing",2010,43,0.279,0.023,0.698,2.33
114,Older Adults & Dementia Care,"Health, Care & Ageing",2011,22,0.273,0.273,0.455,3.83
114,Older Adults & Dementia Care,"Health, Care & Ageing",2012,49,0.306,0.102,0.592,3.93
114,Older Adults & Dementia Care,"Health, Care & Ageing",2013,25,0.48,0.12,0.4,2.67
114,Older Adults & Dementia Care,"Health, Care & Ageing",2014,73,0.329,0.164,0.507,3.0
114,Older Adults & Dementia Care,"Health, Care & Ageing",2015,46,0.413,0.0,0.587,3.32
